Gene stable ID	UniProtKB Gene Name ID	Gene name
ENSMUSG00000063439	A0A0U1RPE5	B9d2
ENSMUSG00000063439	Q3UK10	B9d2
ENSMUSG00000094793	Q58ES8	Mup12
ENSMUSG00000094793	P11588	Mup12
ENSMUSG00000069259	A0A0M6L0L9	Prl6a1
ENSMUSG00000069259	Q5SXJ8	Prl6a1
ENSMUSG00000069259	O35257	Prl6a1
ENSMUSG00000026494	E9PX64	Kif26b
ENSMUSG00000026494	Q7TNC6	Kif26b
ENSMUSG00000012640	D3Z3C8	Zfp715
ENSMUSG00000012640	Q9D082	Zfp715
ENSMUSG00000012640	D3YV82	Zfp715
ENSMUSG00000012640	G3X9T1	Zfp715
ENSMUSG00000012640	S4R1I9	Zfp715
ENSMUSG00000096891		Mup-ps8
ENSMUSG00000110439	Q4FZE8	Mup22
ENSMUSG00000118101		F730048M01Rik
ENSMUSG00000089749		Gm11357
ENSMUSG00000082306		Gm11358
ENSMUSG00000094948		Gm21286
ENSMUSG00000021384	D3YY27	Susd3
ENSMUSG00000021384	Q9D176	Susd3
ENSMUSG00000117971		Gm50220
ENSMUSG00000096652		Mup-ps9
ENSMUSG00000118163		Gm41757
ENSMUSG00000089873	L7N222	Mup13
ENSMUSG00000089873	A2CEK6	Mup13
ENSMUSG00000117721		Gm50221
ENSMUSG00000118285		Gm46618
ENSMUSG00000024993	Q3TH34	Dennd10
ENSMUSG00000024993	D6RIQ6	Dennd10
ENSMUSG00000024993	D3YUG1	Dennd10
ENSMUSG00000024993	Q9D8N2	Dennd10
ENSMUSG00000093283		Gm22567
ENSMUSG00000107442		Gm43881
ENSMUSG00000089538		Gm25161
ENSMUSG00000108300		Gm44539
ENSMUSG00000032688	A0A494BAG3	Malt1
ENSMUSG00000032688	A0A494BBJ5	Malt1
ENSMUSG00000032688	Q2TBA3	Malt1
ENSMUSG00000107454		Gm43875
ENSMUSG00000030525	Q53YJ9	Chrna7
ENSMUSG00000030525	P49582	Chrna7
ENSMUSG00000079575		Rbpj-ps3
ENSMUSG00000107725		Gm18484
ENSMUSG00000079346		1700013D24Rik
ENSMUSG00000082173		Mup-ps10
ENSMUSG00000084896		Gm11632
ENSMUSG00000107532		Gm35931
ENSMUSG00000107737		1700027F06Rik
ENSMUSG00000026643	F7APP3	Nmt2
ENSMUSG00000026643	Q3THR4	Nmt2
ENSMUSG00000026643	A2AJH3	Nmt2
ENSMUSG00000026643	O70311	Nmt2
ENSMUSG00000108217		Gm43883
ENSMUSG00000107988		Gm44006
ENSMUSG00000020782	J3QJU5	Llgl2
ENSMUSG00000020782	B1ATA8	Llgl2
ENSMUSG00000020782	B1ATA7	Llgl2
ENSMUSG00000020782	G3UXR0	Llgl2
ENSMUSG00000020782	G3UXS2	Llgl2
ENSMUSG00000020782	B1ATA9	Llgl2
ENSMUSG00000020782	Q3TJ91	Llgl2
ENSMUSG00000107952		Gm6352
ENSMUSG00000108026		Gm44007
ENSMUSG00000107853		Gm18584
ENSMUSG00000104234		5330439B14Rik
ENSMUSG00000002870	A0A0N4SVY2	Mcm2
ENSMUSG00000002870	P97310	Mcm2
ENSMUSG00000028782	H7BWZ2	Adgrb2
ENSMUSG00000028782	B1ASC0	Adgrb2
ENSMUSG00000028782	H7BX92	Adgrb2
ENSMUSG00000028782	H7BX74	Adgrb2
ENSMUSG00000028782	Q8CGM1	Adgrb2
ENSMUSG00000022758	A0A338P727	P2rx6
ENSMUSG00000022758	E9PY29	P2rx6
ENSMUSG00000022758	O54803	P2rx6
ENSMUSG00000036123	A0A286YD40	Slc9a3
ENSMUSG00000036123	G3X939	Slc9a3
ENSMUSG00000002603	Q3UNK5	Tgfb1
ENSMUSG00000002603	E9Q6I6	Tgfb1
ENSMUSG00000002603	P04202	Tgfb1
ENSMUSG00000113228		4930471E15Rik
ENSMUSG00000113233		Gm31063
ENSMUSG00000064967		Gm24405
ENSMUSG00000102922		Gm34176
ENSMUSG00000061533	B7ZNX8	Cep128
ENSMUSG00000061533	F7CIB0	Cep128
ENSMUSG00000061533	F6Q1Q5	Cep128
ENSMUSG00000061533	Q8BI22	Cep128
ENSMUSG00000109057		Gm44741
ENSMUSG00000025915	A0A087WPW2	Sgk3
ENSMUSG00000025915	A0A087WR70	Sgk3
ENSMUSG00000025915	A0A087WQS1	Sgk3
ENSMUSG00000025915	Q9ERE3	Sgk3
ENSMUSG00000097682		4930554H23Rik
ENSMUSG00000046138	H3BKP8	9930021J03Rik
ENSMUSG00000030724	A0A0X1KG58	Cd19
ENSMUSG00000030724	P25918	Cd19
ENSMUSG00000093695		Gm20717
ENSMUSG00000115752		1700010G06Rik
ENSMUSG00000115646		Gm10926
ENSMUSG00000075117	Q7TR12	Or4p23
ENSMUSG00000018259	O35258	Prl8a2
ENSMUSG00000018259	O54832	Prl8a2
ENSMUSG00000006369	B2CQD6	Fbln1
ENSMUSG00000006369	Q08879	Fbln1
ENSMUSG00000105893		Wdr46-ps
ENSMUSG00000106535		Gm43031
ENSMUSG00000075837		Gm22005
ENSMUSG00000001260	A0A0G2JDP9	Gabrg1
ENSMUSG00000001260	Q9R0Y8	Gabrg1
ENSMUSG00000049950	A2AJG0	Rpp38
ENSMUSG00000118251		Gm50373
ENSMUSG00000083036		Gm15959
ENSMUSG00000074909	A3KMD2	Ranbp6
ENSMUSG00000074909	Q8BIV3	Ranbp6
ENSMUSG00000089892	Q8VF94	Or4c104
ENSMUSG00000022756	A0A338P6V0	Slc7a4
ENSMUSG00000022756	Q91WD3	Slc7a4
ENSMUSG00000022756	A0A338P7B4	Slc7a4
ENSMUSG00000022756	A0A338P754	Slc7a4
ENSMUSG00000022756	A0A338P6C5	Slc7a4
ENSMUSG00000022756	A0A338P740	Slc7a4
ENSMUSG00000022756	A0A338P685	Slc7a4
ENSMUSG00000022756	Q8BLQ7	Slc7a4
ENSMUSG00000117883		Gm50380
ENSMUSG00000063698	D6RHK7	Sfxn4
ENSMUSG00000063698	F8WI63	Sfxn4
ENSMUSG00000063698	Q925N1	Sfxn4
ENSMUSG00000075115	A2ATJ4	Or4a67
ENSMUSG00000026644	A0A2I3BRA0	Acbd7
ENSMUSG00000026644	Q9D258	Acbd7
ENSMUSG00000015968	A0A589Q4M7	Cacna1d
ENSMUSG00000015968	A0A286YD72	Cacna1d
ENSMUSG00000015968	A0A571BF73	Cacna1d
ENSMUSG00000015968	A0A2C9F2E5	Cacna1d
ENSMUSG00000015968	A0A571BG56	Cacna1d
ENSMUSG00000015968	A0A571BDT1	Cacna1d
ENSMUSG00000015968	A0A286YCE7	Cacna1d
ENSMUSG00000015968	A0A571BEQ4	Cacna1d
ENSMUSG00000015968	Q99246	Cacna1d
ENSMUSG00000030282	A0A0N4SW65	Cmas
ENSMUSG00000030282	A0A0R4J0B4	Cmas
ENSMUSG00000069258	B9EHM9	Prl2b1
ENSMUSG00000069258	Q5SXK2	Prl2b1
ENSMUSG00000069258	Q9DAZ2	Prl2b1
ENSMUSG00000112782		Gm7940
ENSMUSG00000059023	Q8VGF5	Or4c11b
ENSMUSG00000112801		Gm48034
ENSMUSG00000068014		Gm14648
ENSMUSG00000112280		A830082N09Rik
ENSMUSG00000064084	Q8VF98	Or4c105
ENSMUSG00000002608	A0A0U1RP69	Ccdc97
ENSMUSG00000002608	Q9DBT3	Ccdc97
ENSMUSG00000031255	Q549X6	Sytl4
ENSMUSG00000031255	G3UYC6	Sytl4
ENSMUSG00000031255	Q9R0Q1	Sytl4
ENSMUSG00000057447	A2ATJ7	Or4c11c
ENSMUSG00000020063	F6YAQ3	Sirt1
ENSMUSG00000020063	Q3UNI1	Sirt1
ENSMUSG00000020063	Q53Z05	Sirt1
ENSMUSG00000020063	Q923E4	Sirt1
ENSMUSG00000061798	Q7TR10	Or4c106
ENSMUSG00000062757	A2ATJ9	Or4c11
ENSMUSG00000034152	A0A1Y7VKY4	Exoc3
ENSMUSG00000034152	Q8K0E2	Exoc3
ENSMUSG00000034152	A0A1Y7VP30	Exoc3
ENSMUSG00000034152	Q6KAR6	Exoc3
ENSMUSG00000052852	A0A1D5RM91	Reep1
ENSMUSG00000052852	A0A1D5RLF1	Reep1
ENSMUSG00000052852	Q8BGH4	Reep1
ENSMUSG00000026645	Q8R197	Olah
ENSMUSG00000024997	P20108	Prdx3
ENSMUSG00000103552		Gm38217
ENSMUSG00000086608		4930562D21Rik
ENSMUSG00000053889		Kirrel3os
ENSMUSG00000044674	O70421	Fzd1
ENSMUSG00000055447	A0A2R8VK70	Cd47
ENSMUSG00000055447	A0A2R8VI30	Cd47
ENSMUSG00000055447	A0A2R8VJU9	Cd47
ENSMUSG00000055447	D3Z187	Cd47
ENSMUSG00000055447	A0A2R8VI94	Cd47
ENSMUSG00000055447	A0A2R8W6P0	Cd47
ENSMUSG00000083921		Gm15750
ENSMUSG00002075887		Gm54827
ENSMUSG00000032330	P48771	Cox7a2
ENSMUSG00000105560		Gm42744
ENSMUSG00002076922		Gm54884
ENSMUSG00000000560	A0A0G2JGP5	Gabra2
ENSMUSG00000000560	Q544G1	Gabra2
ENSMUSG00000000560	A0A0H2UKB5	Gabra2
ENSMUSG00000000560	P26048	Gabra2
ENSMUSG00000024810	H3BKB5	Il33
ENSMUSG00000024810	H3BLN5	Il33
ENSMUSG00000024810	D3Z6T7	Il33
ENSMUSG00000024810	Q8BVZ5	Il33
ENSMUSG00000033510	H3BJ28	Otud7a
ENSMUSG00000033510	H3BKW8	Otud7a
ENSMUSG00000033510	Q8R554	Otud7a
ENSMUSG00000108802		Gm44769
ENSMUSG00000032328	D3YVV1	Tmem30a
ENSMUSG00000032328	Q8VEK0	Tmem30a
ENSMUSG00000108594		Gm44770
ENSMUSG00000048473	B7ZWN4	Sult6b2
ENSMUSG00000048473	Q3UN63	Sult6b2
ENSMUSG00002075502		Gm54598
ENSMUSG00000027709	A0A0G2JF64	Mccc1
ENSMUSG00000027709	A0A0G2JFQ5	Mccc1
ENSMUSG00000027709	A0A0G2JG24	Mccc1
ENSMUSG00000027709	Q99MR8	Mccc1
ENSMUSG00000014852	A2ALB3	Adamts13
ENSMUSG00000014852	Q769J6	Adamts13
ENSMUSG00000035560	A0A1Y7VJI5	Wdr20rt
ENSMUSG00000035560	A0A1Y7VLC8	Wdr20rt
ENSMUSG00000035560	A0A1Y7VMB5	Wdr20rt
ENSMUSG00000035560	Q9D5R2	Wdr20rt
ENSMUSG00000034898	A0A1L1SQQ4	Filip1
ENSMUSG00000034898	A0A5F8MPD6	Filip1
ENSMUSG00000034898	G3UZB6	Filip1
ENSMUSG00000034898	Q9CS72	Filip1
ENSMUSG00000006127	Q5ND43	Inpp5k
ENSMUSG00000006127	D6RI67	Inpp5k
ENSMUSG00000006127	Q5ND44	Inpp5k
ENSMUSG00000006127	Q8C5L6	Inpp5k
ENSMUSG00000081788		Gm5898
ENSMUSG00000072683		Gm7457
ENSMUSG00000113442		Gm47973
ENSMUSG00002074869		Gm55005
ENSMUSG00000077590		Gm26015
ENSMUSG00000093751		Gm3307
ENSMUSG00000088441		Gm25599
ENSMUSG00000108421		Gm44718
ENSMUSG00000085004		5430427M07Rik
ENSMUSG00000108700		Gm7482
ENSMUSG00000108629		Gm44720
ENSMUSG00000052962	A0A0U1RPQ4	Mrpl35
ENSMUSG00000052962	Q9CQL6	Mrpl35
ENSMUSG00002076001		Gm54578
ENSMUSG00000052040	A0A087WQX4	Klf13
ENSMUSG00000052040	V9GX95	Klf13
ENSMUSG00000052040	Q9JJZ6	Klf13
ENSMUSG00000119612		Gm23948
ENSMUSG00000119901		Gm22782
ENSMUSG00000049387	Q9D2H1	Cox7b2
ENSMUSG00000114086		Gm18968
ENSMUSG00000113983		Gm47742
ENSMUSG00000113785		Gm47975
ENSMUSG00000113531		Gm2915
ENSMUSG00000113239		Gm18388
ENSMUSG00000060499	P86048	Rpl10l
ENSMUSG00000021345	A0A0M6L0X0	Prl8a6
ENSMUSG00000021345	Q9DAY2	Prl8a6
ENSMUSG00000114093		Gm47979
ENSMUSG00000118389		Gm50246
ENSMUSG00000029211	A0A0G2JDR1	Gabra4
ENSMUSG00000029211	Q3USX9	Gabra4
ENSMUSG00000029211	Q543Z0	Gabra4
ENSMUSG00000029211	A0A0G2JF83	Gabra4
ENSMUSG00000029211	Q9D6F4	Gabra4
ENSMUSG00000113288		Gm47982
ENSMUSG00000020963	A0A087WP53	Tshr
ENSMUSG00000020963	Q78U67	Tshr
ENSMUSG00000020963	A0A1Y7VLF3	Tshr
ENSMUSG00000020963	P47750	Tshr
ENSMUSG00000095061	J3QMS9	E030018B13Rik
ENSMUSG00000117860		Gm30018
ENSMUSG00000108466		Gm44771
ENSMUSG00000030283	A0A0N4SVL1	St8sia1
ENSMUSG00000030283	Q64687	St8sia1
ENSMUSG00000118179		Gm50247
ENSMUSG00000108418		Gm44627
ENSMUSG00000085372		Gm16145
ENSMUSG00000117992		Gm41760
ENSMUSG00000108313		Gm45052
ENSMUSG00000019782	Q9CQK7	Rwdd1
ENSMUSG00000103442	Q641K6	Pcdha1
ENSMUSG00000103442	Q91Y21	Pcdha1
ENSMUSG00000087937		Gm26046
ENSMUSG00000024815	Q9CQ14	Trpd52l3
ENSMUSG00000039013	B7ZN64	Siglecf
ENSMUSG00000039013	Q80ZE2	Siglecf
ENSMUSG00000039013	Q920G3	Siglecf
ENSMUSG00000003228	Q3TST4	Grk5
ENSMUSG00000003228	A0A494B9K8	Grk5
ENSMUSG00000003228	Q8VEB1	Grk5
ENSMUSG00000092565		Gm20477
ENSMUSG00000092581		Gm3211
ENSMUSG00000111827		Gm8131
ENSMUSG00002075539		Gm54836
ENSMUSG00000111574		Gm46146
ENSMUSG00000040661	E9QKL0	Rad54l2
ENSMUSG00000115169		Gm30563
ENSMUSG00000016541	P28658	Atxn10
ENSMUSG00000107443		Gm7468
ENSMUSG00000075114	Q8VG47	Or4p8
ENSMUSG00000108085		A930014E10Rik
ENSMUSG00000107839		4930434O05Rik
ENSMUSG00000111905		Gm48045
ENSMUSG00000103786		Gm37525
ENSMUSG00000029686	Q3TPM3	Cul1
ENSMUSG00000029686	D3Z2H3	Cul1
ENSMUSG00000029686	A0A0N4SUW1	Cul1
ENSMUSG00000029686	D3YUS8	Cul1
ENSMUSG00000029686	Q9WTX6	Cul1
ENSMUSG00000075113	Q3SXJ3	Or4c29
ENSMUSG00000071340	Q4KL14	Trappc3l
ENSMUSG00000075112	Q7TR09	Or4c15
ENSMUSG00000096578		Gm9529
ENSMUSG00000088894		Gm22520
ENSMUSG00000024817	Q7TMI3	Uhrf2
ENSMUSG00000037946	Q3TNB8	Fgd3
ENSMUSG00000037946	A0A0R4J1D9	Fgd3
ENSMUSG00000048226	Q7TR08	Or4c107
ENSMUSG00000028020	E9PV81	Glrb
ENSMUSG00000028020	A1KR23	Glrb
ENSMUSG00000028020	E9Q3E3	Glrb
ENSMUSG00000028020	E9Q9K1	Glrb
ENSMUSG00000028020	P48168	Glrb
ENSMUSG00000064764		Gm23517
ENSMUSG00000096607	J3QJX6	7530416G11Rik
ENSMUSG00000075111	A2ATG2	Or4c108
ENSMUSG00000099750		Gm18827
ENSMUSG00000076618		Ighj4
ENSMUSG00002075124		Gm54902
ENSMUSG00000036764	D3Z0D9	Dnajc12
ENSMUSG00000036764	Q9R022	Dnajc12
ENSMUSG00000063548		Gm4825
ENSMUSG00000115672		Gm7814
ENSMUSG00000115066		Gm49242
ENSMUSG00000115402		Gm49243
ENSMUSG00000077783		Gm23907
ENSMUSG00000034427	I7HPW8	Myo15b
ENSMUSG00000034427	A0A0J9YV02	Myo15b
ENSMUSG00000034427	A0A1Y7VNG3	Myo15b
ENSMUSG00000034427	F6Y6G7	Myo15b
ENSMUSG00000034427	F6V1P1	Myo15b
ENSMUSG00000022382	Q6NZR1	Wnt7b
ENSMUSG00000022382	E9Q5E3	Wnt7b
ENSMUSG00000022382	A0A2U3TZ52	Wnt7b
ENSMUSG00000022382	P28047	Wnt7b
ENSMUSG00000026650	A2AJG4	Meig1
ENSMUSG00000026650	Q61845	Meig1
ENSMUSG00000029468	C8YIX4	P2rx7
ENSMUSG00000029468	Q8CHP4	P2rx7
ENSMUSG00000029468	F8WI93	P2rx7
ENSMUSG00000029468	Q3UN00	P2rx7
ENSMUSG00000029468	Q6P5P0	P2rx7
ENSMUSG00000029468	Q9Z1M0	P2rx7
ENSMUSG00000118804		Gm25618
ENSMUSG00000037548	Q31099	H2-DMb2
ENSMUSG00000037548	F7AD18	H2-DMb2
ENSMUSG00000104148	B9EJ92	Pcdha2
ENSMUSG00000104148	Q91Y17	Pcdha2
ENSMUSG00000032038	A0A1L1STP4	St3gal4
ENSMUSG00000032038	A0A1L1SUJ7	St3gal4
ENSMUSG00000032038	A0A1L1SRJ3	St3gal4
ENSMUSG00000032038	A0A1L1SQQ6	St3gal4
ENSMUSG00000032038	A0A1L1ST66	St3gal4
ENSMUSG00000032038	A0A1L1SR32	St3gal4
ENSMUSG00000032038	A0A1L1SUM8	St3gal4
ENSMUSG00000032038	A0A1L1SSB1	St3gal4
ENSMUSG00000032038	Q91Y74	St3gal4
ENSMUSG00000112572		Gm7530
ENSMUSG00000039508	A0A1W2P6Z6	Calhm4
ENSMUSG00000039508	Q8CE93	Calhm4
ENSMUSG00000054568	Q61068	Usp17la
ENSMUSG00000105092		Gm42468
ENSMUSG00000103419		Gm29808
ENSMUSG00000048185	D3Z497	Rnf7l
ENSMUSG00000105556		Gm43080
ENSMUSG00000049872	Q8R100	Calhm5
ENSMUSG00000070606		Gm10298
ENSMUSG00002076387		Gm55013
ENSMUSG00000075110	A2ATG3	Or4c109
ENSMUSG00000109641		Gm45556
ENSMUSG00000097209		AU022754
ENSMUSG00000108775		Gm44540
ENSMUSG00000065608		Mirlet7c-2
ENSMUSG00000025437	D6RES0	Usp33
ENSMUSG00000025437	A0A0H2UKB8	Usp33
ENSMUSG00000025437	Q8R5K2	Usp33
ENSMUSG00000065564		Mirlet7b
ENSMUSG00000046031	Q8C9E8	Calhm6
ENSMUSG00000100016	A3KGY3	Or4c110
ENSMUSG00000108469		Gm45054
ENSMUSG00000022383	Q542P9	Ppara
ENSMUSG00000022383	P23204	Ppara
ENSMUSG00000108620		Gm20670
ENSMUSG00000073917	Q8VG79	Or52n3
ENSMUSG00000075107	Q7TR05	Or4c111
ENSMUSG00000039497	A0A1L1SSJ9	Dse
ENSMUSG00000039497	A0A1L1SUI1	Dse
ENSMUSG00000039497	Q8BLI4	Dse
ENSMUSG00000025105	F8VPY0	Bnc1
ENSMUSG00000101391	Q8VGG1	Or4c112
ENSMUSG00000080788		Gm7841
ENSMUSG00000001173	Q7TPR1	Ocrl
ENSMUSG00000001173	Q6NVF0	Ocrl
ENSMUSG00000109145		Gm20744
ENSMUSG00000021575	A0A0R4J020	Ahrr
ENSMUSG00000021575	A0A0R4J1D3	Ahrr
ENSMUSG00000063582	Q8VH00	Or52n2
ENSMUSG00000108987		Gm45056
ENSMUSG00000108868		Gm32850
ENSMUSG00000000392	G3UXR2	Fap
ENSMUSG00000000392	G3UZ14	Fap
ENSMUSG00000000392	G3UYG3	Fap
ENSMUSG00000000392	P97321	Fap
ENSMUSG00000108845		Gm45090
ENSMUSG00000102312	Q91Y16	Pcdha3
ENSMUSG00000109734		Gm45272
ENSMUSG00000005069	D3Z600	Pex5
ENSMUSG00000005069	O09012	Pex5
ENSMUSG00000024941	R4H4Y7	Scyl1
ENSMUSG00000024941	R4H4V1	Scyl1
ENSMUSG00000024941	A0A494BBD3	Scyl1
ENSMUSG00000024941	A0A494BAG4	Scyl1
ENSMUSG00000024941	A0A494BBM6	Scyl1
ENSMUSG00000024941	Q9EQC5	Scyl1
ENSMUSG00000104252	O88689	Pcdha4
ENSMUSG00000109140		Gm45089
ENSMUSG00000111361		Gm47445
ENSMUSG00000110330		Gm45275
ENSMUSG00000111876		Gm18346
ENSMUSG00000056782	Q7TRP4	Or52n2b
ENSMUSG00000111149		Gm26564
ENSMUSG00000111563		Gm47485
ENSMUSG00000079547	Q31094	H2-DMb1
ENSMUSG00000047514	O88852	Tspyl1
ENSMUSG00000030727	D6RCU7	Rabep2
ENSMUSG00000030727	D6RGR2	Rabep2
ENSMUSG00000030727	Q91WG2	Rabep2
ENSMUSG00000060843	Q65CL1	Ctnna3
ENSMUSG00000005268	E9Q2L5	Prlr
ENSMUSG00000005268	E9Q631	Prlr
ENSMUSG00000005268	G3UVW6	Prlr
ENSMUSG00000005268	E9Q0U8	Prlr
ENSMUSG00000005268	Q08501	Prlr
ENSMUSG00000034681	Q99M28	Rnps1
ENSMUSG00000098028		Gm8824
ENSMUSG00002075542		Gm54843
ENSMUSG00000032040	Q3TBW9	Dcps
ENSMUSG00000032040	D6RFQ0	Dcps
ENSMUSG00000032040	Q9DAR7	Dcps
ENSMUSG00000034751	E9Q4Q9	Mast4
ENSMUSG00000034751	F7AIF3	Mast4
ENSMUSG00000034751	E9Q6G0	Mast4
ENSMUSG00000034751	Q8BGU6	Mast4
ENSMUSG00000034751	A0A668KMA1	Mast4
ENSMUSG00000034751	E9PWX8	Mast4
ENSMUSG00000034751	E9Q1M8	Mast4
ENSMUSG00000034751	E9QPR4	Mast4
ENSMUSG00000034751	A0A0A6YXG1	Mast4
ENSMUSG00000034751	Q811L6	Mast4
ENSMUSG00000022641	Q8VBW5	Bbx
ENSMUSG00000103458	O88689	Pcdha4b
ENSMUSG00000103092	Q91Y15	Pcdha5
ENSMUSG00000103707	Q91Y14	Pcdha6
ENSMUSG00000103707	B9EKB6	Pcdha6
ENSMUSG00000103707	A0A0A6YY55	Pcdha6
ENSMUSG00000119783		Gm24262
ENSMUSG00000062561		Gm10118
ENSMUSG00000042846	Q8BZ81	Lrrtm3
ENSMUSG00000032041	H3BKL1	Tirap
ENSMUSG00000032041	H3BKK6	Tirap
ENSMUSG00000032041	H3BLC8	Tirap
ENSMUSG00000032041	H3BJH1	Tirap
ENSMUSG00000102836	Q8K491	Gm38666
ENSMUSG00000104318	Q91Y13	Pcdha7
ENSMUSG00000103125		Gm37388
ENSMUSG00000104240		Gm36858
ENSMUSG00002075335		Gm54816
ENSMUSG00000103800	Q91Y12	Pcdha8
ENSMUSG00000060002	D6RCW3	Chpt1
ENSMUSG00000060002	F6X1K1	Chpt1
ENSMUSG00000060002	D3YU39	Chpt1
ENSMUSG00000060002	D3Z6W4	Chpt1
ENSMUSG00000060002	Q8C025	Chpt1
ENSMUSG00000103770	Q91Y11	Pcdha9
ENSMUSG00000020962	Q149E9	Gtf2a1
ENSMUSG00000020962	Q99PM3	Gtf2a1
ENSMUSG00000020273	Q8BY05	Papolg
ENSMUSG00000020273	Q6PCL9	Papolg
ENSMUSG00000057770	Q8VGW3	Or52n2c
ENSMUSG00000030468	Q80ZE3	Siglecg
ENSMUSG00000096727	G3UYK5	Psmb9
ENSMUSG00000096727	F6QXK7	Psmb9
ENSMUSG00000096727	A0A494B9L1	Psmb9
ENSMUSG00000096727	A0A0R4J256	Psmb9
ENSMUSG00000007440	Q91Y20	Pcdha10
ENSMUSG00000037010	Q544B5	Apln
ENSMUSG00000037010	Q9R0R4	Apln
ENSMUSG00000080365		Gm25776
ENSMUSG00000113943		Gm47804
ENSMUSG00000031256	A2AEJ8	Cstf2
ENSMUSG00000031256	A2AEK3	Cstf2
ENSMUSG00000031256	A2AEK1	Cstf2
ENSMUSG00000031256	Q8BIQ5	Cstf2
ENSMUSG00000073916	Q8VGU9	Or52n5
ENSMUSG00000034912	Q3UUB8	Mdga2
ENSMUSG00000034912	A0A1Y7VJM7	Mdga2
ENSMUSG00000034912	Q3UV20	Mdga2
ENSMUSG00000034912	A0A1Y7VIL8	Mdga2
ENSMUSG00000034912	P60755	Mdga2
ENSMUSG00000073594		Gm10545
ENSMUSG00000024827	Q91W43	Gldc
ENSMUSG00000102206	A0A0A6YY44	Pcdha11
ENSMUSG00000102206	Q91Y19	Pcdha11
ENSMUSG00000110284		Gm45273
ENSMUSG00000094685		Gm5900
ENSMUSG00000093639	H3BKT1	Gm52993
ENSMUSG00000024132	A0A3Q4EC76	Eci1
ENSMUSG00000024132	A0A452J8A5	Eci1
ENSMUSG00000024132	A0A3Q4EC00	Eci1
ENSMUSG00000024132	P42125	Eci1
ENSMUSG00000044705	Q7TRP3	Or52e18
ENSMUSG00000110774		Gm39318
ENSMUSG00000118553	H3BKT1	Gm38999
ENSMUSG00000094531	Q7TRP2	Or52e8
ENSMUSG00000094531	A0A1B0GSN5	Or52e8
ENSMUSG00000040325	Q80TR8	Dcaf1
ENSMUSG00000084769		Gm12061
ENSMUSG00000051172	Q8VG28	Or52e15
ENSMUSG00000084206		Gm12062
ENSMUSG00002075760		Gm54909
ENSMUSG00000055010	Q8BNT5	A830031A19Rik
ENSMUSG00000118560	P56563	Lim2
ENSMUSG00000018160	B1AQH6	Med1
ENSMUSG00000018160	Q925J9	Med1
ENSMUSG00000024136	D6RJ55	Dnase1l2
ENSMUSG00000024136	Q9D1G0	Dnase1l2
ENSMUSG00000040725	Q8VDM6	Hnrnpul1
ENSMUSG00000099324		Mir8115
ENSMUSG00000059352		Gm10064
ENSMUSG00000058607		Rpl31-ps20
ENSMUSG00000024863	Q3UEK1	Mbl2
ENSMUSG00000024863	P41317	Mbl2
ENSMUSG00000028926	E9Q9M2	Cdk14
ENSMUSG00000028926	Q6NVF8	Cdk14
ENSMUSG00000028926	D3YV23	Cdk14
ENSMUSG00000028926	E9PVC7	Cdk14
ENSMUSG00000028926	O35495	Cdk14
ENSMUSG00002075891		Gm54628
ENSMUSG00002075253		Gm54629
ENSMUSG00000118374		Gm17885
ENSMUSG00000117953		Gm50264
ENSMUSG00000058816		Ppp1r2-ps3
ENSMUSG00000024868	O54908	Dkk1
ENSMUSG00000002871	D3Z018	Tpra1
ENSMUSG00000002871	A0A0N4SUT1	Tpra1
ENSMUSG00000002871	A0A0N4SUW2	Tpra1
ENSMUSG00000002871	A0A0N4SVH0	Tpra1
ENSMUSG00000002871	A0A0N4SV31	Tpra1
ENSMUSG00000002871	A0A0N4SW75	Tpra1
ENSMUSG00000002871	A0A0N4SVI2	Tpra1
ENSMUSG00000002871	A0A0N4SW46	Tpra1
ENSMUSG00000002871	Q99MU1	Tpra1
ENSMUSG00000103601		Gm18150
ENSMUSG00000100528		Gm28881
ENSMUSG00000052920	Q8BND1	Prkg1
ENSMUSG00000052920	A0A494BB87	Prkg1
ENSMUSG00000052920	A0A5F8MPU4	Prkg1
ENSMUSG00000052920	P0C605	Prkg1
ENSMUSG00000042439	A0A494BAP0	Zfp532
ENSMUSG00000042439	S4R2T9	Zfp532
ENSMUSG00000042439	S4R2D8	Zfp532
ENSMUSG00000042439	S4R2I9	Zfp532
ENSMUSG00000042439	S4R1H5	Zfp532
ENSMUSG00000042439	S4R1B5	Zfp532
ENSMUSG00000042439	S4R1U0	Zfp532
ENSMUSG00000042439	A0A494BBE4	Zfp532
ENSMUSG00000042439	A0A494BAA7	Zfp532
ENSMUSG00000042439	S4R1F4	Zfp532
ENSMUSG00000042439	S4R1P1	Zfp532
ENSMUSG00000042439	S4R2M5	Zfp532
ENSMUSG00000042439	A0A494BBA0	Zfp532
ENSMUSG00000042439	A0A494BAU8	Zfp532
ENSMUSG00000042439	S4R1F7	Zfp532
ENSMUSG00000042439	Q6NXK2	Zfp532
ENSMUSG00000112114		Gm7540
ENSMUSG00000112341		Gm4796
ENSMUSG00000112720		Gm19116
ENSMUSG00000113291		Gm19001
ENSMUSG00000112913		Gm30853
ENSMUSG00000113808		Gm47988
ENSMUSG00000088019		Gm23826
ENSMUSG00000113501		Gm18940
ENSMUSG00000114180		Gm47989
ENSMUSG00000113698		Gm47987
ENSMUSG00000037321	Q3TBA3	Tap1
ENSMUSG00000037321	P21958	Tap1
